PC1,PC2
51879.312,36615.918
-4982.9824,-37539.98
36786.266,-27913.066
-30316.44,37113.723
-9034.319,-2234.2295
48820.555,5657.04
-7800.5845,-25381.932
-22202.58,-9706.642
804.30865,-42216.363
-21297.914,33147.1
-9140.032,-17382.465
-5863.229,-302.96008
-29688.285,-30093.15
-25528.836,-46886.453
-9456.22,-22390.262
-21702.781,-33600.973
-18780.502,-24850.7
-23027.514,36423.53
-11492.407,-35121.73
-21034.92,-10304.162
-8927.757,-47453.902
28765.24,-29568.182
-14184.789,39924.55
-18802.432,1856.941
21899.568,-23678.486
-20831.525,-28911.443
-21156.412,21001.98
37222.23,16574.229
46997.062,11100.605
-10102.327,-40515.613
-23147.203,44529.45
-21220.988,12085.117
61313.31,-29298.865
-10807.209,-22872.77
-12890.722,-31308.47
618.7208,-35180.715
-14605.736,-12575.53
60244.582,-21647.596
4266.6133,16590.148
-3494.9536,-40143.094
919.8698,42750.13
54167.594,-26793.533
3504.8608,-27572.854
-23712.08,7147.7876
-28775.566,33027.848
13400.146,-25673.836
29937.027,-14364.054
54089.28,6184.7944
63161.758,13296.353
-29148.729,-43752.03
40605.453,23390.25
-23919.365,-37662.38
-21617.918,-38344.97
-32030.43,-41654.586
-5178.1074,-42707.723
50082.906,-19894.086
40590.285,45400.97
-21693.217,-15008.506
-12454.421,-13633.21
-6082.713,-41446.316
21238.842,47898.316
-33791.09,-4285.882
-25939.275,-25806.404
30888.77,-33309.05
-31414.787,8287.666
59910.527,46605.176
35950.367,-27972.46
52181.42,-22855.867
-22153.525,-15850.514
10723.563,619.7368
54270.45,11292.288
51763.87,18213.604
-25425.088,-28093.795
-31964.922,2948.8936
-8614.903,32851.73
-10183.054,-46330.44
-14684.587,34814.887
26656.35,-42870.945
35563.625,35269.215
-29263.016,-2920.2385
-4816.0903,-40799.434
20460.285,32711.252
-10371.962,-16494.287
-31453.805,-12884.041
-14662.886,-27404.602
-15892.226,39558.66
25362.168,25781.906
-14189.651,-1759.9967
53583.09,38261.016
40159.32,-34090.72
-4983.1626,34536.707
13755.742,41389.043
40203.484,40397.227
-14682.54,-25293.102
9022.749,-47016.98
61002.1,-37065.668
-30151.604,-34289.98
-5947.051,16363.592
-5209.637,4730.7295
36770.312,37097.86
39686.47,2030.5967
-32602.717,-18924.59
35359.31,31713.994
-5105.759,-30439.45
-29773.783,-29514.383
25490.393,-9271.618
35696.887,-15683.978
-21884.518,27929.953
20507.887,-10988.177
23073.01,-29836.246
-30371.969,-28694.625
-19208.273,-37911.57
-31426.035,-33755.836
-30020.2,16893.922
50552.66,44359.957
55946.742,26197.004
-23031.965,31940.4
43474.062,13395.977
-5075.8774,-28259.283
-22833.328,39879.293
11874.983,-15838.581
-5249.625,-17247.512
-30194.895,-10104.844
59926.05,8217.22
-30678.07,41409.492
-28333.021,6225.4023
29863.068,41964.383
54162.652,-25119.4
-4481.3765,-34036.26
-28242.32,-14498.161
-30201.746,-11262.726
51800.97,6643.334
13867.359,-8309.669
-12685.828,-18436.85
-12916.675,-41294.36
52550.566,9893.925
-32653.994,44253.68
-16853.445,-20963.01
-14343.536,24015.291
61855.707,-26683.592
43564.38,21615.424
47897.453,19885.938
-3972.9058,-22376.115
-20889.297,240.84036
53107.17,31469.85
-23300.584,-935.53125
5051.037,-3202.3167
10073.22,1331.5626
-4918.91,42351.773
-9064.123,38337.12
-30126.527,5366.9883
1059.3429,2980.3196
50940.242,-11418.0625
27362.8,-11676.307
-31027.883,31576.047
-5203.9033,3651.641
-12878.478,28482.707
-6148.808,-32139.988
-29513.268,16212.345
360.24908,31020.11
-12529.7705,19568.299
-28005.191,19584.184
53972.16,-5863.888
-26680.916,18135.725
-21451.465,46835.598
-31002.852,-44047.836
-10974.061,-37229.234
53160.074,10194.607
52921.504,-28204.836
43479.953,45916.98
-21582.586,822.99335
23129.834,24074.719
58131.56,8084.1777
24082.967,24072.902
-17102.707,-19449.354
-27512.32,-16675.11
-21480.047,45379.395
-28885.371,4201.0093
54503.734,-32556.283
50501.258,35476.492
49195.71,22972.031
3333.9177,2783.6843
-20902.648,-17749.148
30486.592,18461.238
-23810.223,31644.44
-21545.225,-21.981934
-34025.594,45832.93
-32584.33,40688.637
38743.438,-40363.184
-19131.879,-874.3239
4832.7056,20296.82
39375.406,13299.759
-7295.2275,-2522.2683
52990.72,-38911.008
-10932.262,40381.332
-6181.815,-18982.05
-13878.777,-8364.089
-2568.2258,-18513.371
-19392.672,38202.137
-16282.889,25107.293
-20259.299,-5015.987
-33908.746,-26419.639
-28064.432,47074.062
-28860.11,35051.547
-23519.129,9651.616
-16982.441,-40385.297
-17744.1,-7436.327
20715.73,-6886.5356
23168.797,27751.75
-27081.45,-37358.055
10177.163,-17426.129
-23226.266,10508.197
-10113.567,-15507.503
30709.693,33074.33
30898.82,43883.47
-17446.098,41439.305
869.95026,-24614.443
-28828.225,25617.508
-7108.8965,9250.584
63315.883,-29017.332
-32230.594,3587.8545
-18081.484,18403.275
-1795.511,18250.752
530.28754,-40912.46
-31255.836,-47391.38
-14168.192,-22105.092
52945.52,41810.844
2250.4167,8930.481
-23253.56,-13452.666
-20007.697,-7667.557
51883.27,26119.98
-10707.67,13752.332
11682.804,-9329.598
-21144.514,-14797.138
-20899.535,-47715.336
41662.07,-6182.9883
-29108.666,23694.227
-25440.736,-2507.7188
59322.117,-46865.74
-21628.383,9056.594
53012.32,-35511.35
-13780.934,-38086.535
-31039.885,-15691.706
-19448.578,9852.572
-27037.248,23243.945
60861.6,-30962.508
-21069.336,-22820.24
50546.65,-16954.988
-28120.822,29706.326
-28563.719,-30270.145
-7802.9355,15304.332
44731.562,2882.5317
-30030.305,-24642.47
-20331.012,-31713.623
-10309.815,-33655.32
12782.58,10595.697
-26762.557,-37641.22
54440.902,6315.1416
-21802.895,-31400.783
44076.36,28190.645
-17644.021,39108.49
-32775.965,22304.662
-28053.064,-18131.889
-32031.002,740.86017
-7579.505,18916.75
-18798.195,11052.098
-14351.5205,15976.4
12920.572,-33225.402
-23902.467,-37797.35
-29623.686,24933.926
395.45908,43911.266
-21446.332,20279.385
6463.521,35662.05
-8984.026,-6925.9053
47661.566,-27077.992
-9357.77,-672.90826
-12540.024,9534.013
-31514.658,-29460.115
54736.24,-15449.987
12794.046,-46177.906
-4572.259,-44194.86
-6035.9116,-43505.324
-4605.084,-29861.266
-14490.382,-18046.156
601.94037,-44527.72
-28475.46,-12337.406
4379.427,-1984.5448
-21192.777,-31474.715
-12079.431,12472.952
-30287.266,8943.063
-8734.07,-25096.42
-31054.67,-225.8778
-27041.562,31769.508
-17700.904,-45978.043
-7404.865,-46106.668
60911.29,-29882.814
50738.883,-27049.777
53054.414,16351.573
63217.81,-11170.182
43990.863,19129.248
48807.383,485.17627
-22084.541,25683.97
53044.055,27342.969
-6028.0205,19055.383
53925.473,29605.406
48725.367,-36502.586
34876.918,2963.7136
-32926.37,-38413.16
28298.482,-21924.545
-17916.96,39848.97
60720.062,-8696.527
35454.73,-19171.664
-26681.043,-3248.24
-21851.166,-46695.97
-30932.266,8975.302
-30707.707,33117.28
-14859.75,47732.75
33710.438,34711.668
-21933.836,-25959.686
-30806.955,21127.463
-12247.863,-39962.785
23936.623,21792.447
-20198.611,16168.691
-31955.863,-36985.53
-22192.914,3341.213
471.07532,-37038.523
13760.324,3491.1084
-27041.842,-38341.46
55392.195,-46977.348
-26686.164,-28676.988
31586.209,19728.361
35599.51,-15101.727
-25480.383,30074.076
-30509.264,-47491.367
336.72623,-15870.112
-21610.184,37488.395
47727.62,-10253.458
52047.47,18180.377
-8890.009,-47335.93
-23009.674,32215.299
6299.874,17032.87
-31510.232,-19674.523
-12373.66,-1870.1456
-4471.189,-6243.811
-29938.557,-43002.156
-14463.175,33779.164
-5127.522,-28519.227
45632.812,-28513.953
-7920.0,-8890.486
-29439.752,3505.4006
-32231.9,-12087.559
60535.55,-11921.505
-32285.64,32139.084
-16353.976,-28319.998
37916.92,-37675.555
-10849.771,-43512.88
-10747.228,32985.574
-27932.883,-17583.21
-22025.1,29170.508
-6158.269,10261.155
56360.074,-1913.1383
56327.16,-39798.785
51833.53,18813.898
28912.686,-20416.555
-3296.1401,37421.613
63948.742,-15536.773
39298.027,-6143.577
48.55902,18969.63
21890.654,15095.653
-7802.7764,1721.8455
3321.433,3480.6543
-5532.703,34997.203
-17087.69,39304.875
54654.97,16759.93
52842.69,47805.176
173.54456,-40042.203
-31315.916,-24612.314
40578.39,37903.66
-30976.236,25340.615
-16941.086,25478.928
-17432.207,-38934.527
58369.93,9097.312
-3883.0964,-25749.578
-22236.143,44479.227
3377.8513,-36640.844
-20202.912,13514.371
-15065.826,-13138.204
-16848.834,-6513.3286
-20251.18,-20724.998
-23684.365,95.17026
-4884.341,37654.01
8983.989,-4188.831
27296.342,12152.101
-14518.214,-46623.625
-28966.004,-47772.465
-19769.05,-43823.883
-31760.426,-22254.502
-31219.553,7306.0566
-26589.45,26681.83
-22074.758,-36393.168
-29690.475,-11046.326
3261.6118,12363.176
-2315.5623,-39867.465
-13975.44,32923.312
60379.13,-42768.508
48151.613,-11219.763
801.75244,-919.3521
35641.21,2561.174
-22207.838,-236.09105
-21329.436,-20134.088
-32909.906,15693.096
-26342.453,-13733.489
-26507.479,1604.6168
-3857.1914,-1940.043
54091.67,16456.668
62429.38,25080.031
-32264.902,-15996.051
12361.768,21173.232
-21667.924,-16659.49
35298.617,15306.121
-21754.402,39182.04
2766.8127,-30339.504
4332.5576,18466.846
4416.406,-9325.385
-23582.781,-325.39288
-31925.654,33367.816
53093.45,11637.723
-3029.4968,28715.299
-14853.256,-9920.968
12583.763,-44139.6
-29363.242,-39027.754
50066.223,36940.984
22593.094,-20810.057
13612.508,21884.182
-20217.33,-27477.035
25111.072,14562.384
-30482.719,24638.498
45999.594,-41759.297
38825.703,-6754.084
-16715.08,39060.832
-30099.695,-45539.984
-17118.906,29481.965
4333.7646,13394.165
-9514.19,-22054.803
-6209.633,41883.84
1369.3057,-26348.875
51140.35,-42502.21
-31040.861,25419.115
37807.82,-42064.062
-26879.652,-17928.568
13628.8,40260.832
38963.133,15563.336
-21686.998,-31552.92
18723.342,-12050.073
47958.043,-2634.7485
-29969.346,-31869.727
25499.771,2377.3508
-30663.184,-26162.055
30671.258,39360.14
-29472.668,29712.219
-31175.174,29092.418
33067.816,-3751.1743
-32927.805,24547.572
-29330.361,-25188.174
-25898.857,-1438.9222
30642.371,7642.8384
-28807.832,-43841.164
-28841.283,-5683.576
-28599.871,18902.117
55998.816,16823.46
-12248.676,43418.78
63009.176,36293.875
-33714.47,-22598.03
1486.4841,38637.547
37069.016,-9945.527
53174.38,7600.377
56450.34,-30314.43
10579.841,33057.523
1496.921,-35438.805
375.4197,-41017.53
-21223.67,-47576.95
-28548.21,35676.266
35849.11,-22195.023
-23311.729,-39323.613
-4998.2793,-39913.043
43309.855,5654.174
-4949.455,36268.125
-7183.238,-23567.648
-6121.334,-33358.645
15596.868,14588.848
-6050.4487,17433.322
30677.418,32358.557
53732.45,13822.091
-17706.447,-42392.508
-24171.346,10378.635
-8019.1567,24160.322
63773.176,12553.9375
-2873.2974,-25797.418
-22924.656,25729.877
30802.291,6565.879
6275.8193,-45435.824
-30985.56,-2271.3054
-6070.674,39286.36
45098.965,41005.895
-25917.332,-44209.477
33116.668,-47828.594
-21476.72,34138.836
42887.113,-20982.805
20219.303,5253.9204
-21749.08,40828.113
-1814.3657,-17115.758
8818.665,-9491.527
44218.21,-17881.883
30197.816,12326.663
-21039.172,-8014.064
-20283.23,-866.80225
-22192.059,17491.146
-24047.012,-27656.285
10422.9375,9378.434
-26599.266,12366.094
-1290.0354,24402.8
-26896.637,-37643.832
43982.49,-34147.19
27745.273,21831.848
-23548.146,36090.5
-22251.791,6628.4126
-10760.046,7722.2305
-6701.4346,-39051.145
37273.83,-30838.746
-17032.729,-13770.474
-11079.156,22942.828
-6035.5317,-20707.639
-16209.412,-38740.01
-13365.13,4401.045
-30966.195,-7520.0396
-17970.023,-8641.115
-6921.681,-7266.999
-12840.771,-36976.094
-28008.232,-19599.46
64556.684,26949.709
414.09976,-22504.129
56388.004,-27533.559
-26984.162,43197.633
-22264.69,-11922.202
-17452.299,20682.95
51740.95,-40160.418
45040.117,22910.312
3027.2278,-32438.93
-33910.06,18682.955
-29269.6,1817.2853
-6155.823,24881.564
-31325.129,-13787.626
-21618.777,-4907.5103
48950.5,29022.914
-26482.148,9127.97
-25283.773,-28288.002
40493.066,21320.658
-25411.836,10890.279
-28850.736,35251.797
-15947.28,9629.0
-4527.778,-32556.336
44422.902,-35895.91
58105.625,-42081.15
53935.94,12349.15
-32105.896,-7097.8735
55849.906,-8001.926
1219.4916,-16530.057
39916.742,-24624.912
-1326.5515,38509.99
-30557.195,-43699.69
18229.338,9790.271
-30207.527,-47084.35
-28182.871,-2255.2024
28846.95,-2818.4814
-25619.256,-35750.47
54845.324,-18631.281
12622.632,-46669.562
-4620.15,-40918.586
56584.844,-29320.75
-25381.824,37933.594
2181.498,-22546.8
-30556.908,-20361.926
60782.52,18039.607
-4690.499,-20187.637
53793.02,1214.5607
-26619.05,2114.888
2876.1719,-29314.152
-12258.64,-36249.168
-5103.5303,-19476.059
-21864.326,6151.833
53184.848,-45019.477
4590.8477,33343.15
-8146.2925,-24312.588
-16424.135,45518.367
35771.008,24983.172
-24056.686,-10563.139
60192.598,29986.484
-26676.484,-21224.762
-22734.475,-41376.004
-2907.0784,-24865.023
-20252.443,-26652.805
-17789.95,-8643.075
-22271.336,7886.3066
3228.0698,41758.477
54103.13,16979.078
-21888.256,-30842.92
-21008.355,42868.965
-28589.822,20408.855
-23496.215,26475.086
-31040.207,5835.863
53231.637,-46570.375
55540.89,33251.273
2354.8713,14836.866
-6134.83,20964.754
-30380.244,-4623.2026
-12670.971,28440.752
64488.895,-19420.318
2533.8289,-30866.916
-22240.504,45903.305
-25076.002,-20477.42
-31619.986,-15639.705
-29875.219,30816.21
9028.456,29217.035
-26448.055,-9513.871
-16396.32,33673.406
-31089.973,40780.63
-17597.371,-32465.574
42064.4,13503.78
-7966.376,21452.799
-21736.287,-6238.3667
-25364.658,-4542.292
50760.992,37555.848
-30393.195,-45110.223
-10981.473,28774.955
56353.64,10604.528
37712.617,23083.24
-29480.492,34519.45
-1205.5052,-22648.14
-23014.037,7575.8096
-30887.27,27964.074
3397.7822,-22198.09
-14053.5,20105.904
52969.12,-13573.217
-32868.348,-4884.043
-8740.747,-8246.922
2089.2832,15066.298
-32452.922,-8131.5303
-22967.832,-45586.203
55409.246,-16409.799
-28126.79,14049.447
40818.152,-45266.855
29961.486,-41802.59
-25463.457,-2695.637
42455.383,-3745.887
-24055.465,-12953.917
3642.1343,-41298.727
63691.703,7614.0454
-29320.686,-17988.47
-7636.8154,40296.977
5037.333,20133.15
-5043.0254,-9157.894
2594.9683,-15010.615
-30957.291,-47488.53
-29327.043,10398.993
54101.08,432.0846
54137.34,28293.428
-8990.249,-28250.434
-21288.723,4010.304
45127.734,-34797.29
-12313.918,11761.266
-33723.16,32742.02
4767.872,-12043.915
35210.83,-2128.9646
-22054.021,-35692.848
39636.1,-16208.144
-15000.747,-11409.532
-21041.592,-16970.283
-21085.941,-29211.082
-16294.445,-4425.5815
-9142.206,25007.166
-30712.549,11333.027
-11013.563,28605.326
-9086.143,5245.0605
-30187.238,16876.68
-21551.486,-33297.938
6376.1895,22336.07
-28432.14,5097.3525
-21201.902,23.568539
30913.785,187.74591
-28721.602,4975.825
-6428.6597,31670.762
-6069.7866,-16859.36
43300.51,-41732.227
52958.32,42462.785
-2893.4612,29086.064
21915.605,-34774.28
-33650.81,-40391.13
-28939.076,39061.816
-24032.65,23192.83
-6269.063,-1217.8866
-4637.4004,-44802.41
-25457.594,35889.785
-28376.43,-35623.094
-10870.398,-12017.258
-29667.69,-11629.464
39664.8,15707.9
-22192.48,-41730.887
-31495.016,32520.387
-30895.068,-1004.3472
-12761.614,27909.332
-4568.7007,-3832.8733
3528.775,-18133.668
53084.77,26169.512
57238.316,-12571.236
63897.402,27838.826
-4097.379,-40898.586
-11010.689,27800.352
39554.598,-21709.225
-8989.622,-30326.346
-27123.193,1392.5017
-5763.897,-34086.074
5112.2065,-11172.032
2398.1082,45063.83
-10974.421,-14966.708
-14865.546,-44111.203
-10907.282,28310.781
-14389.979,38054.26
23934.543,-25470.021
-28340.355,15411.461
-4278.599,25375.54
27812.283,-44622.81
2141.4758,-28367.527
-26805.87,-15544.816
-28092.164,-18736.809
-21938.793,38637.07
-25865.951,-38689.01
-17792.504,-46702.145
-14844.346,14701.033
-16903.967,-22205.254
4554.685,30781.988
-25692.215,-38160.758
58550.043,-29935.482
42988.797,46888.453
-21090.924,34759.363
36852.523,-18718.72
25176.262,-40111.758
-31361.295,-14619.317
-30591.893,33681.562
-31701.127,7066.859
-10785.003,28672.918
-22099.832,-24349.275
-32671.686,-16413.611
-6092.619,26402.297
43550.453,-28462.459
2581.277,11587.319
-2937.0059,370.60583
-32244.904,-29932.293
-23593.549,38911.535
51902.098,3598.0889
-31561.926,-46295.66
-32735.176,-35571.69
-32301.002,30029.35
5137.08,28569.398
-18940.518,-1760.7559
-17836.34,22800.441
-21057.695,-36657.453
-29616.602,28604.248
-10036.681,-9188.986
21367.773,38386.254
54415.125,33624.746
11320.326,1982.0
-16562.46,-47778.63
43672.566,-44468.82
-22157.48,-41158.99
-16940.715,-22312.012
53154.676,-11699.03
4464.8154,-27025.312
56081.15,-27036.752
-13099.176,-47273.76
40617.508,38125.13
-21552.637,-6793.3013
-20232.014,33081.11
28593.148,-26706.96
5028.615,46915.582
4274.7373,-3015.7786
348.29355,-30542.455
54698.637,-4146.955
53684.2,-2647.5847
4359.3047,-10422.477
-29290.307,-22111.412
37065.227,35946.367
-22036.594,-47076.598
-7205.6875,46537.71
-4574.1743,39088.78
-22451.959,15985.397
-12680.123,-21695.592
2548.9785,-44607.848
-29329.148,-9183.554
-21677.832,-44546.016
-12094.538,-35976.62
-19260.898,45592.84
-12937.604,33545.473
-22856.69,-31998.848
-2241.035,15157.236
-25855.062,30525.39
-5933.3345,42303.652
-7253.289,11281.612
51851.93,9751.51
-30627.744,30149.209
-4849.1074,38356.91
-14935.161,-883.2575
-12280.562,-46845.93
51153.26,-47268.516
-17109.81,43989.74
-7240.5386,-2273.1868
-28410.377,-8067.3887
60966.227,13012.478
-16606.842,28188.84
-10171.008,-26022.926
542.59686,-29757.227
-21923.785,-42640.043
-12369.23,-16325.527
-7993.369,-28390.252
-26049.553,13836.473
-31045.88,18422.691
-12407.695,8700.558
43487.133,30565.242
-25285.795,-41256.273
-9103.376,-33415.74
48382.594,2696.617
-14419.213,-10493.634
-20058.002,-15277.62
-32929.516,-45199.223
-317.9117,25203.723
-7919.9463,-5151.1924
-13046.892,27689.145
-5906.8115,-42629.008
502.64868,45245.14
39690.156,-21608.805
-29804.637,44585.863
-28802.418,-36518.883
414.946,-33033.152
-25574.246,15338.44
-21839.363,-23754.42
42426.71,10139.924
-11542.695,-22482.139
-29355.398,47706.42
-5962.2593,-47741.38
20134.057,3205.487
53139.023,39260.99
30927.97,-404.12158
-2879.0051,-33913.312
-4899.805,-16913.627
1641.6875,40246.754
51562.883,21522.074
-9352.901,46575.02
-14640.488,34930.902
-30925.37,-7207.87
-21795.14,-20850.074
-32128.621,-27670.738
-25587.26,-3023.0078
-31112.867,-27743.322
-21188.857,44752.008
-18773.912,-29272.734
-31550.768,-29940.613
-32804.582,-31711.338
50570.75,29126.318
-10834.087,4606.09
53112.957,43006.99
-15283.218,-18030.86
-22040.865,-30843.1
39896.137,-42876.004
54613.098,8827.706
20432.742,-34432.176
4518.747,5471.7295
50485.547,22803.812
-32209.752,3082.3896
54790.98,-26962.69
-10942.385,-9364.216
-26392.018,-27512.053
-33854.348,20879.258
61180.668,11971.982
-6218.638,-13133.841
-21949.045,-5886.817
53035.78,4973.797
-21965.336,-39408.73
-10780.364,-18285.72
-33666.676,-1423.7303
60661.402,22641.723
-31365.281,-47547.21
-29637.943,36878.87
-26093.725,-6705.391
-9131.449,36054.383
60329.312,25021.83
49018.918,-2714.2537
-20578.76,-31931.615
46439.664,-17524.02
97.00606,-27478.594
28890.021,41819.28
54728.945,45299.402
25341.96,-14102.599
40229.89,30347.145
20453.04,47140.44
4652.683,-29431.328
1955.5066,-34586.71
554.05096,35918.312
-4239.318,29122.791
-13883.403,31239.64
-5225.7764,-801.3467
26968.055,28686.375
-32844.965,44996.445
33579.35,-36218.16
-28462.389,26129.12
62342.89,32554.428
43207.953,-8021.9463
-12522.389,-20401.662
16939.89,-41017.562
-25845.787,43420.23
-5997.274,-9050.529
3015.041,34573.902
3035.7937,1318.8794
-6203.0693,43047.242
28024.72,37545.863
45080.383,33508.344
60548.906,31006.803
60679.895,8357.18
-22971.027,42930.43
-10251.799,-10808.299
-14393.032,20418.916
-21603.418,-45616.39
-21738.223,-33408.36
-3332.8235,-45226.887
35604.586,22390.762
-4060.126,-20777.82
50532.105,4211.125
-22068.045,-27098.975
60578.49,-33677.336
-27350.156,15118.451
52925.62,21604.49
-6118.5713,-26464.537
-28256.28,-40542.89
-31874.682,-18429.22
-31936.707,-11849.628
-30894.568,-17924.357
54746.297,17746.701
43743.51,15439.985
368.4003,7124.78
-6357.4326,18084.781
155.18228,-43578.53
-28397.445,9226.482
-21764.727,-36326.64
-33907.184,38704.61
-28427.184,28520.547
-12455.911,33316.13
-19443.62,13179.811
10528.208,-24986.205
56240.312,25398.43
-6982.8477,1003.42786
60654.18,13862.967
4202.2656,6670.595
-21623.191,8294.554
-23490.66,-16428.053
13717.911,31185.545
27863.262,11036.238
16035.618,-22756.828
-21838.85,43503.67
-25740.703,-2740.7473
36755.21,-15169.022
-3360.6553,31956.207
-15593.366,5433.925
-20163.809,26326.676
124.0951,-37337.945
56289.496,43157.44
53890.36,11949.038
-6047.928,-31768.404
59851.08,12503.111
-20227.496,-38852.465
52553.75,-29194.738
-28055.127,8180.857
48623.32,-11963.936
64006.55,-43401.152
50872.08,-18878.848
28744.016,47596.996
-29599.943,32642.854
46835.758,23084.414
60688.93,43169.61
45178.48,-1473.1296
-13007.55,47102.06
-10834.758,33763.133
-22081.396,-42916.53
39779.125,-17860.445
-21686.523,24250.654
61262.516,4054.0913
40015.97,-2180.4458
37067.96,20314.146
53705.824,27048.293
61591.84,-5177.489
666.43427,34713.15
56715.258,-41654.99
-14687.861,-40208.086
-26668.186,27212.904
2475.8635,-40033.574
-23280.178,1101.1562
63255.734,-14931.989
-22012.713,-46847.098
-30652.834,45676.56
54785.285,19872.912
37805.97,39686.34
-31157.12,42784.97
39877.566,34597.92
3197.4019,22890.523
-25995.783,-39144.816
59007.152,-15486.566
54085.402,10640.867
-32881.168,40710.87
-28821.299,16938.379
-25940.389,15818.752
21394.334,-15412.88
-21595.31,39110.68
-21940.682,47738.0
-17856.605,7343.7285
-10870.046,9600.032
174.89717,-8759.1045
7460.513,21997.084
-21342.473,-33336.97
-3972.054,-38711.06
52943.37,35332.98
-25977.623,14472.888
-26718.54,23791.002
-21513.084,-23699.645
-20088.068,35403.07
1338.3657,153.0341
768.64404,44847.55
-21854.809,-5821.433
-13777.073,-42534.316
-28269.18,11449.254
-28192.13,11677.086
-14379.367,-8115.976
-12221.226,-30010.885
-4811.374,-6395.168
43169.86,-46506.266
51994.96,31049.236
-9374.271,7793.7847
-14092.7295,-44604.242
45362.176,-46309.29
-30401.19,-34157.562
-26519.514,41992.406
-25478.65,-34568.51
-26074.516,33358.336
-28373.48,42582.723
3361.8247,1730.548
-32079.633,47581.242
-23087.49,-18646.68
352.13235,-42773.504
-10699.144,5707.19
-13972.819,-3421.5386
28482.312,5101.617
-12211.341,24440.096
35973.02,-28538.062
-31010.441,37933.484
39704.92,5792.2476
-29897.508,30517.2
-20949.85,-26013.494
25334.328,-2578.4763
46189.94,-46168.902
-28647.785,39708.504
-28410.002,-28675.662
-12957.368,20285.848
-30658.607,12638.527
7666.6763,-27606.885
43766.93,-8294.433
33428.65,27477.826
-29426.396,27969.857
-25236.775,-38887.54
-20327.21,-36048.562
-26803.215,-6320.8354
-18701.809,10321.143
-30750.2,10950.091
25589.404,-32589.756
60564.434,40553.72
61740.27,-17322.748
-10875.817,9983.871
39677.215,39899.9
30030.184,-29304.186
52124.895,-21866.246
-12047.306,-44300.867
30749.705,6840.3076
-23707.887,-13888.231
57052.152,-5925.405
25046.342,-23742.564
3218.6924,-14733.525
-22947.996,-33682.93
-32724.633,18793.55
-12123.647,-40218.52
-9367.962,36824.35
-4691.9316,-5575.25
45772.613,19716.86
2430.6096,-15809.959
-22155.83,-36322.598
-22033.146,-46012.297
54004.195,-2978.4475
36969.24,23829.8
4664.466,2866.652
-15782.374,-30692.557
30319.523,18906.732
-25645.342,24367.688
-15223.947,-4287.154
-26952.15,43995.406
-14591.333,46485.7
-17018.947,9546.869
-30014.795,37513.645
21904.066,-10583.867
-13404.301,-15399.15
-4939.358,-45558.19
2020.9949,45716.543
-29918.393,-14311.946
35397.277,-10561.28
-25357.068,21488.895
-28485.125,46599.227
2592.9985,-32781.93
-22265.232,35952.793
28973.96,-1190.9937
7690.539,-18118.361
-12139.806,24248.352
25260.928,-46126.027
60821.5,25777.623
60957.723,-34985.273
54968.36,40404.836
60587.867,5958.883
-21679.367,8462.949
-4752.522,18219.828
-29725.842,11382.412
10663.544,-14018.251
-33811.67,-12818.691
-22052.518,-39437.47
-27294.473,-16418.99
-29740.787,13871.312
43926.15,27009.557
492.42188,43311.844
-26928.523,-36022.383
-29798.18,21272.914
12054.042,46752.75
-31579.223,33014.586
10616.664,-22679.5
44548.617,-44204.777
36875.438,37159.195
-21371.51,-39547.418
25629.99,-42295.785
-22941.229,46839.07
41707.438,-13384.786
28866.096,19027.494
-20165.162,46990.195
39703.906,2242.7874
-28762.305,14547.278
-17567.246,-27069.633
-31875.387,1834.1943
39270.336,-28535.795
44915.58,1932.572
-22996.123,-29569.686
-28427.729,12999.946
-14174.884,28769.934
19736.754,-45272.01
54045.785,21403.875
53702.285,31452.604
59945.297,-23715.994
2212.589,139.08614
54402.703,8140.777
52083.094,15966.613
23958.756,1441.4845
55494.38,17111.234
-3415.5203,5507.2905
-16675.738,10660.557
-29877.533,39329.656
-4839.665,-35131.383
3069.7988,11891.108
-13791.362,24706.725
-12418.435,41841.168
2863.2383,45014.465
-10128.556,3161.33
-26593.057,21177.527
-10863.817,-41514.72
59397.594,-17779.934
-30084.082,-27489.21
-22973.059,-1651.637
-31943.896,-37195.44
55345.74,47477.96
27393.34,6427.025
37058.383,-13188.921
-25682.14,-11049.968
41298.367,37901.66
26839.25,42149.55
-13407.405,3799.2114
-30920.75,-40739.527
-33741.79,-6816.659
-21010.816,29701.434
-21870.566,-25051.477
6206.3955,35766.32
-31190.898,4415.268
1058.1813,19238.482
63471.02,40977.555
-20283.467,35550.934
-27995.805,-18783.455
54365.44,-31693.844
-9081.61,-35214.86
33405.637,-8787.355
-33048.984,-33088.277
-21543.422,-11334.874
400.09113,1291.2946
-13096.363,25557.443
40014.465,-18744.361
-29374.041,37868.953
-21685.748,-2831.4138
-14634.614,42967.15
63955.336,34507.25
-14406.734,2322.5193
19019.045,-43008.883
-14281.275,28375.457
-25713.27,20080.324
-14717.922,23795.746
-29720.098,-33826.84
10196.956,46686.992
27685.285,34665.68
52288.06,27056.857
-3875.8848,-32123.652
-5875.301,-41206.395
-10770.172,10380.632
36087.49,-28108.22
-29699.94,-5429.4653
36767.18,40094.984
-13991.008,-43440.754
-26772.404,-28945.828
-16466.68,516.4973
25150.084,13408.702
-17040.31,19622.13
-21848.887,-7859.9365
-25899.4,-30418.107
60790.527,-27956.734
-1651.0586,-16204.801
41692.88,11681.593
